,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
14,frozenset({'CAPPUCCINO                    '}),frozenset({'ADD HAZELNUT FLAVOUR          '}),0.07813437741133435,0.002957903460889943,0.0013717813151953358,0.01755669348939283,5.935519438525068,0.0011406673698358691,1.014859676819779
15,frozenset({'ADD HAZELNUT FLAVOUR          '}),frozenset({'CAPPUCCINO                    '}),0.002957903460889943,0.07813437741133435,0.0013717813151953358,0.463768115942029,5.935519438525068,0.0011406673698358691,1.7191548096923768
250,frozenset({'VANILLA ICECREAM              '}),frozenset({'GREAT LAKES SHAKE                   '}),0.003015061015689749,0.06960361235746335,0.0012431768168957732,0.41232227488151657,5.923863157618208,0.001033317678725604,1.5831744983272193
251,frozenset({'GREAT LAKES SHAKE                   '}),frozenset({'VANILLA ICECREAM              '}),0.06960361235746335,0.003015061015689749,0.0012431768168957732,0.01786080886881544,5.923863157618208,0.001033317678725604,1.015115726963331
103,frozenset({'BUN MASKA & CHAI              '}),frozenset({'MASALA CHAI CUTTING           '}),0.007659112343173959,0.031922494355691465,0.0014289388699951415,0.18656716417910446,5.8443792674942205,0.001184440899450564,1.1901136307920857
102,frozenset({'MASALA CHAI CUTTING           '}),frozenset({'BUN MASKA & CHAI              '}),0.031922494355691465,0.007659112343173959,0.0014289388699951415,0.044762757385854966,5.8443792674942205,0.001184440899450564,1.0388423350634253
101,frozenset({'LEMON ICED TEA                '}),frozenset({'BLACK CURRANT ICED TEA        '}),0.031336629418993456,0.005601440370380955,0.0010145465976965505,0.03237574099407205,5.779895679201913,0.0008390163365973331,1.0276701419734942
100,frozenset({'BLACK CURRANT ICED TEA        '}),frozenset({'LEMON ICED TEA                '}),0.005601440370380955,0.031336629418993456,0.0010145465976965505,0.18112244897959184,5.779895679201913,0.0008390163365973331,1.1829160164104504
279,frozenset({'KF DRAUGHT (1/2LTR)           '}),frozenset({'KF DRAUGHT (1LTR)             '}),0.01593266840044583,0.012160269783658655,0.0010717041524963562,0.06726457399103139,5.531503427779505,0.0008779586063733617,1.0590781722992506
278,frozenset({'KF DRAUGHT (1LTR)             '}),frozenset({'KF DRAUGHT (1/2LTR)           '}),0.012160269783658655,0.01593266840044583,0.0010717041524963562,0.0881316098707403,5.531503427779504,0.0008779586063733617,1.0791769319474493
1,frozenset({'B.M.T. PANINI                 '}),frozenset({'ADD FRIES                     '}),0.03722385756337344,0.010745620302363465,0.0021576976936926637,0.05796545105566219,5.394332707150733,0.0017577042541273924,1.0501253704614275
0,frozenset({'ADD FRIES                     '}),frozenset({'B.M.T. PANINI                 '}),0.010745620302363465,0.03722385756337344,0.0021576976936926637,0.2007978723404255,5.394332707150733,0.0017577042541273924,1.2046716457776094
148,frozenset({'MIAMI MELONS                  '}),frozenset({'COOL CALIFORNICA              '}),0.018033208539338687,0.012531793889857392,0.0011145723185962105,0.06180665610142631,4.931987921653382,0.0008885838660084018,1.0525210102288851
149,frozenset({'COOL CALIFORNICA              '}),frozenset({'MIAMI MELONS                  '}),0.012531793889857392,0.018033208539338687,0.0011145723185962105,0.08893956670467502,4.9319879216533815,0.0008885838660084018,1.0778283806145181
24,frozenset({'RED BULL 2+1                  '}),frozenset({'ARABIAN MIST                  '}),0.016675716612843304,0.017233002772141407,0.0014146494812951901,0.08483290488431876,4.922700124058371,0.001127276810678617,1.0738661851731375
25,frozenset({'ARABIAN MIST                  '}),frozenset({'RED BULL 2+1                  '}),0.017233002772141407,0.016675716612843304,0.0014146494812951901,0.08208955223880597,4.922700124058371,0.001127276810678617,1.0712638534461707
77,frozenset({'BERRY BLAST                   '}),frozenset({'COOL CALIFORNICA              '}),0.029021748449601325,0.012531793889857392,0.001786173587493927,0.061546036435253575,4.91119124493947,0.001422479017600235,1.052228712806768
76,frozenset({'COOL CALIFORNICA              '}),frozenset({'BERRY BLAST                   '}),0.012531793889857392,0.029021748449601325,0.001786173587493927,0.14253135689851767,4.91119124493947,0.001422479017600235,1.1323775619809835
206,frozenset({'SATAY CHICKEN PANINI          '}),frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),0.014046469092052241,0.018890571861335772,0.0011717298733960161,0.0834181078331638,4.41585932101397,0.0009063840396145715,1.0704001863044472
207,frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),frozenset({'SATAY CHICKEN PANINI          '}),0.018890571861335772,0.014046469092052241,0.0011717298733960161,0.06202723146747353,4.41585932101397,0.0009063840396145715,1.0511536837583122
293,frozenset({'KIT KAT SHAKE                 '}),frozenset({'THE FERROR ROCHER SHAKE       '}),0.02399188362721843,0.014703780972250008,0.00151467520219485,0.0631328171530673,4.293645102046605,0.0011619038002285192,1.0516925313080687
292,frozenset({'THE FERROR ROCHER SHAKE       '}),frozenset({'KIT KAT SHAKE                 '}),0.014703780972250008,0.02399188362721843,0.00151467520219485,0.10301263362487852,4.293645102046604,0.0011619038002285192,1.0880957223700891
2,frozenset({'COTTAGE CHEESE PANINI         '}),frozenset({'ADD FRIES                     '}),0.023034494584321684,0.010745620302363465,0.0010431253750964535,0.04528535980148884,4.2143085766327015,0.000795605442436485,1.0361780767203315
3,frozenset({'ADD FRIES                     '}),frozenset({'COTTAGE CHEESE PANINI         '}),0.010745620302363465,0.023034494584321684,0.0010431253750964535,0.09707446808510639,4.2143085766327015,0.000795605442436485,1.0820000884721503
7,frozenset({'ADD FRIES                     '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.010745620302363465,0.026578262981909635,0.0011717298733960161,0.10904255319148937,4.102696751315489,0.0008861299510960526,1.0925569346829909
6,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'ADD FRIES                     '}),0.026578262981909635,0.010745620302363465,0.0011717298733960161,0.04408602150537634,4.102696751315488,0.0008861299510960526,1.0348780350042766
49,frozenset({'B.M.T. PANINI                 '}),frozenset({'MAGGI NDL ARRABIATA           '}),0.03722385756337344,0.012588951444657197,0.0019147780857934897,0.05143953934740883,4.086086086958416,0.001446168750345346,1.040957418651019
48,frozenset({'MAGGI NDL ARRABIATA           '}),frozenset({'B.M.T. PANINI                 '}),0.012588951444657197,0.03722385756337344,0.0019147780857934897,0.15209988649262202,4.086086086958416,0.001446168750345346,1.1354829738777348
150,frozenset({'PINK LEMONADE                 '}),frozenset({'COOL CALIFORNICA              '}),0.020219485010431255,0.012531793889857392,0.0010145465976965505,0.050176678445229675,4.0039501835280085,0.000761160178986765,1.0396335652126873
151,frozenset({'COOL CALIFORNICA              '}),frozenset({'PINK LEMONADE                 '}),0.012531793889857392,0.020219485010431255,0.0010145465976965505,0.08095781071835803,4.003950183528008,0.000761160178986765,1.066088724126367
415,frozenset({'SAMBUCA                       '}),frozenset({'RED BULL 2+1                  '}),0.06320196621988511,0.016675716612843304,0.00414392272298591,0.06556635767578567,3.9318464806056834,0.003089984644928611,1.0523211481784163
414,frozenset({'RED BULL 2+1                  '}),frozenset({'SAMBUCA                       '}),0.016675716612843304,0.06320196621988511,0.00414392272298591,0.24850042844901452,3.931846480605683,0.003089984644928611,1.246571613935455
147,frozenset({'TUBORG                        '}),frozenset({'CARLSBERG                     '}),0.021033980166328483,0.02452059100911663,0.001857620530993684,0.08831521739130435,3.6016757246376816,0.0013418549060412724,1.0699744337068406
146,frozenset({'CARLSBERG                     '}),frozenset({'TUBORG                        '}),0.02452059100911663,0.021033980166328483,0.001857620530993684,0.07575757575757576,3.6016757246376816,0.0013418549060412724,1.0592091362134808
294,frozenset({'TOBLERONE SHAKE               '}),frozenset({'KIT KAT SHAKE                 '}),0.015546854905547141,0.02399188362721843,0.0012574662055957245,0.08088235294117646,3.371238131941281,0.0008844678719325875,1.0618968306135863
295,frozenset({'KIT KAT SHAKE                 '}),frozenset({'TOBLERONE SHAKE               '}),0.02399188362721843,0.015546854905547141,0.0012574662055957245,0.05241215008933889,3.371238131941281,0.0008844678719325875,1.0389043561367606
186,frozenset({'COUNTRY LEMONADE              '}),frozenset({'PINK LEMONADE                 '}),0.025849504158212112,0.020219485010431255,0.0017290160326941214,0.06688778330569375,3.3080854072784875,0.0012063523708400713,1.050013596928987
187,frozenset({'PINK LEMONADE                 '}),frozenset({'COUNTRY LEMONADE              '}),0.020219485010431255,0.025849504158212112,0.0017290160326941214,0.08551236749116607,3.3080854072784875,0.0012063523708400713,1.0652418482350308
318,frozenset({'MAGGI NDL ARRABIATA           '}),frozenset({'SAMBUCA                       '}),0.012588951444657197,0.06320196621988511,0.0025006430224914977,0.19863791146424517,3.1429071490144262,0.0017049965385424995,1.1690071781307099
319,frozenset({'SAMBUCA                       '}),frozenset({'MAGGI NDL ARRABIATA           '}),0.06320196621988511,0.012588951444657197,0.0025006430224914977,0.03956590549400859,3.142907149014426,0.0017049965385424995,1.02808829278726
127,frozenset({'CALCUTTA MINT                 '}),frozenset({'RED BULL 2+1                  '}),0.047255008430739334,0.016675716612843304,0.002372038524191935,0.05019655276685818,3.0101586595803504,0.0015840273950634047,1.035292392601505
126,frozenset({'RED BULL 2+1                  '}),frozenset({'CALCUTTA MINT                 '}),0.016675716612843304,0.047255008430739334,0.002372038524191935,0.14224507283633245,3.01015865958035,0.0015840273950634047,1.1107426624988284
89,frozenset({'BERRY BLAST                   '}),frozenset({'MIAMI MELONS                  '}),0.029021748449601325,0.018033208539338687,0.0015289645908948015,0.05268340718857706,2.921466087061014,0.0010056093489269114,1.0365772107362803
88,frozenset({'MIAMI MELONS                  '}),frozenset({'BERRY BLAST                   '}),0.018033208539338687,0.029021748449601325,0.0015289645908948015,0.08478605388272584,2.921466087061014,0.0010056093489269114,1.0609303493130764
371,frozenset({'THE FERROR ROCHER SHAKE       '}),frozenset({'OREO COOKIE SHAKE             '}),0.014703780972250008,0.028421594124203368,0.0011860192620959675,0.08066083576287658,2.8380123722260575,0.0007681143672114934,1.0568226000488317
370,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'THE FERROR ROCHER SHAKE       '}),0.028421594124203368,0.014703780972250008,0.0011860192620959675,0.04172951231774761,2.8380123722260575,0.0007681143672114934,1.0282026126160517
296,frozenset({'LAVA LAVA                     '}),frozenset({'OREO COOKIE SHAKE             '}),0.014289388699951416,0.028421594124203368,0.0011431510959961132,0.07999999999999999,2.814761186525892,0.000737023890083116,1.056063484647605
297,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'LAVA LAVA                     '}),0.028421594124203368,0.014289388699951416,0.0011431510959961132,0.04022121669180492,2.814761186525892,0.000737023890083116,1.0270185468181228
403,frozenset({'POUTINE WITH FRIES            '}),frozenset({'VEG. CLUB WRAP                '}),0.04878397302163413,0.008159240947672258,0.0011002829298962591,0.022554188635032224,2.764250838978678,0.0007022427396280032,1.0147271056052283
402,frozenset({'VEG. CLUB WRAP                '}),frozenset({'POUTINE WITH FRIES            '}),0.008159240947672258,0.04878397302163413,0.0011002829298962591,0.13485113835376533,2.7642508389786777,0.0007022427396280032,1.0994824927219573
339,frozenset({'MEZE PLATTER                  '}),frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.008902289160069733,0.04755508559343831,0.0011574404846960648,0.13001605136436598,2.734009407025559,0.0007340913617114107,1.0947844680355865
338,frozenset({'QUA  MINERAL WATER(1000ML)    '}),frozenset({'MEZE PLATTER                  '}),0.04755508559343831,0.008902289160069733,0.0011574404846960648,0.02433894230769231,2.734009407025559,0.0007340913617114107,1.0158217375039384
59,frozenset({'B.M.T. PANINI                 '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.03722385756337344,0.026578262981909635,0.002614958132091109,0.07024952015355086,2.64311931149774,0.0016256126565706238,1.0469709434071532
58,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'B.M.T. PANINI                 '}),0.026578262981909635,0.03722385756337344,0.002614958132091109,0.09838709677419354,2.64311931149774,0.0016256126565706238,1.067837581951178
158,frozenset({'COTTAGE CHEESE PANINI         '}),frozenset({'KIT KAT SHAKE                 '}),0.023034494584321684,0.02399188362721843,0.0014289388699951415,0.06203473945409429,2.5856552331604683,0.0008762979565163025,1.040558917720188
159,frozenset({'KIT KAT SHAKE                 '}),frozenset({'COTTAGE CHEESE PANINI         '}),0.02399188362721843,0.023034494584321684,0.0014289388699951415,0.059559261465157824,2.5856552331604683,0.0008762979565163025,1.0388379250113513
175,frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),frozenset({'COUNTRY LEMONADE              '}),0.018890571861335772,0.025849504158212112,0.0012574662055957245,0.06656580937972768,2.5751290613665576,0.0007691542897151208,1.0436198991108943
174,frozenset({'COUNTRY LEMONADE              '}),frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),0.025849504158212112,0.018890571861335772,0.0012574662055957245,0.04864566058595909,2.575129061366557,0.0007691542897151208,1.0312765575263472
95,frozenset({'BERRY BLAST                   '}),frozenset({'PINK LEMONADE                 '}),0.029021748449601325,0.020219485010431255,0.0014860964247949472,0.051206302314130966,2.5325225784788077,0.0008992916170417266,1.0326591727783154
94,frozenset({'PINK LEMONADE                 '}),frozenset({'BERRY BLAST                   '}),0.020219485010431255,0.029021748449601325,0.0014860964247949472,0.07349823321554769,2.5325225784788077,0.0008992916170417266,1.0480047490036721
9,frozenset({'ADD FRIES                     '}),frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.010745620302363465,0.04755508559343831,0.0012860449829956275,0.1196808510638298,2.516678280994272,0.0007750360897621444,1.0819313831325292
8,frozenset({'QUA  MINERAL WATER(1000ML)    '}),frozenset({'ADD FRIES                     '}),0.04755508559343831,0.010745620302363465,0.0012860449829956275,0.027043269230769232,2.5166782809942716,0.0007750360897621444,1.0167506410233893
283,frozenset({'KIT KAT SHAKE                 '}),frozenset({'OREO COOKIE SHAKE             '}),0.02399188362721843,0.028421594124203368,0.0016575690891943644,0.06908874329958309,2.430853913318966,0.0009756815104664421,1.0436853125178902
282,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'KIT KAT SHAKE                 '}),0.028421594124203368,0.02399188362721843,0.0016575690891943644,0.058320764203117145,2.430853913318966,0.0009756815104664421,1.036454961807508
417,frozenset({'SAMBUCA                       '}),frozenset({'RED BULL ENERGY DRINK         '}),0.06320196621988511,0.026578262981909635,0.004043897002086251,0.06398372145602532,2.4073703198578302,0.002364098522920375,1.039962401650003
416,frozenset({'RED BULL ENERGY DRINK         '}),frozenset({'SAMBUCA                       '}),0.026578262981909635,0.06320196621988511,0.004043897002086251,0.15215053763440858,2.4073703198578302,0.002364098522920375,1.1049108071217588
373,frozenset({'TOBLERONE SHAKE               '}),frozenset({'OREO COOKIE SHAKE             '}),0.015546854905547141,0.028421594124203368,0.0010574147637964048,0.06801470588235294,2.393064427882767,0.0006155483637630639,1.0424825498943457
372,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'TOBLERONE SHAKE               '}),0.028421594124203368,0.015546854905547141,0.0010574147637964048,0.03720462543991956,2.393064427882767,0.0006155483637630639,1.0224946765497998
213,frozenset({'GARDEN FRESH PANINI           '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.01764739504444,0.026578262981909635,0.0011145723185962105,0.06315789473684211,2.3762988115449915,0.0006455352121594352,1.0390456743451526
212,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'GARDEN FRESH PANINI           '}),0.026578262981909635,0.01764739504444,0.0011145723185962105,0.04193548387096774,2.376298811544991,0.0006455352121594352,1.0253512038256687
357,frozenset({'RED BULL ENERGY DRINK         '}),frozenset({'N R G  HOOKAH                 '}),0.026578262981909635,0.03193678374439141,0.0020148038066931497,0.07580645161290323,2.3736407591830844,0.001165979569538338,1.0474680524929796
356,frozenset({'N R G  HOOKAH                 '}),frozenset({'RED BULL ENERGY DRINK         '}),0.03193678374439141,0.026578262981909635,0.0020148038066931497,0.06308724832214765,2.3736407591830844,0.001165979569538338,1.0389673267599961
45,frozenset({'B.M.T. PANINI                 '}),frozenset({'KIT KAT SHAKE                 '}),0.03722385756337344,0.02399188362721843,0.0021148295275928096,0.05681381957773513,2.3680433125009293,0.0012217590687761996,1.0347990000614962
44,frozenset({'KIT KAT SHAKE                 '}),frozenset({'B.M.T. PANINI                 '}),0.02399188362721843,0.03722385756337344,0.0021148295275928096,0.08814770696843359,2.368043312500929,0.0012217590687761996,1.0558465990536223
31,frozenset({'B.M.T. PANINI                 '}),frozenset({'COTTAGE CHEESE PANINI         '}),0.03722385756337344,0.023034494584321684,0.0020148038066931497,0.05412667946257198,2.3498097283807144,0.0011573710612420626,1.0328714048733125
30,frozenset({'COTTAGE CHEESE PANINI         '}),frozenset({'B.M.T. PANINI                 '}),0.023034494584321684,0.03722385756337344,0.0020148038066931497,0.08746898263027295,2.3498097283807144,0.0011573710612420626,1.0550612791351748
66,frozenset({'RED BULL 2+1                  '}),frozenset({'B.M.T. PANINI                 '}),0.016675716612843304,0.03722385756337344,0.0014146494812951901,0.08483290488431876,2.278992840542954,0.0007939149813315308,1.0520222455276622
67,frozenset({'B.M.T. PANINI                 '}),frozenset({'RED BULL 2+1                  '}),0.03722385756337344,0.016675716612843304,0.0014146494812951901,0.03800383877159309,2.278992840542954,0.0007939149813315308,1.022170693624718
129,frozenset({'CALCUTTA MINT                 '}),frozenset({'RED BULL ENERGY DRINK         '}),0.047255008430739334,0.026578262981909635,0.0028435883512903317,0.06017538554581191,2.264082704982263,0.0015876323100057848,1.0357482896778716
128,frozenset({'RED BULL ENERGY DRINK         '}),frozenset({'CALCUTTA MINT                 '}),0.026578262981909635,0.047255008430739334,0.0028435883512903317,0.10698924731182795,2.264082704982263,0.0015876323100057848,1.066890839445409
221,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'GOOEY CHOCOLATE FUDGE         '}),0.026578262981909635,0.016718584778943158,0.0010002572089965992,0.03763440860215054,2.2510522929877768,0.0005559062660564964,1.0217337610676902
220,frozenset({'GOOEY CHOCOLATE FUDGE         '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.016718584778943158,0.026578262981909635,0.0010002572089965992,0.059829059829059825,2.2510522929877768,0.0005559062660564964,1.0353667566465143
354,frozenset({'N R G  HOOKAH                 '}),frozenset({'RED BULL 2+1                  '}),0.03193678374439141,0.016675716612843304,0.0011860192620959675,0.03713646532438479,2.226978677233159,0.0006534505068488357,1.021249894688799
355,frozenset({'RED BULL 2+1                  '}),frozenset({'N R G  HOOKAH                 '}),0.016675716612843304,0.03193678374439141,0.0011860192620959675,0.07112253641816622,2.2269786772331583,0.0006534505068488357,1.0421861377954753
374,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'POUTINE WITH FRIES            '}),0.026578262981909635,0.04878397302163413,0.002886456517390186,0.1086021505376344,2.226185031905311,0.0015898632531188093,1.0671060375028711
375,frozenset({'POUTINE WITH FRIES            '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.04878397302163413,0.026578262981909635,0.002886456517390186,0.05916813122437024,2.226185031905311,0.0015898632531188093,1.0346394178641845
177,frozenset({'GARDEN FRESH PANINI           '}),frozenset({'COUNTRY LEMONADE              '}),0.01764739504444,0.025849504158212112,0.0010145465976965505,0.057489878542510114,2.22402248765171,0.0005583701861136868,1.0335703284919313
176,frozenset({'COUNTRY LEMONADE              '}),frozenset({'GARDEN FRESH PANINI           '}),0.025849504158212112,0.01764739504444,0.0010145465976965505,0.0392482034273079,2.2240224876517094,0.0005583701861136868,1.0224832349623751
113,frozenset({'CAFFE LATTE                   '}),frozenset({'ULTIMATE HOT CHOCOLATE        '}),0.029936269326398215,0.015275356520248064,0.0010145465976965505,0.03389021479713604,2.218620216962745,0.0005572594108496514,1.0192678498468777
112,frozenset({'ULTIMATE HOT CHOCOLATE        '}),frozenset({'CAFFE LATTE                   '}),0.015275356520248064,0.029936269326398215,0.0010145465976965505,0.06641721234798878,2.218620216962745,0.0005572594108496514,1.0390762806513831
211,frozenset({'GARDEN FRESH PANINI           '}),frozenset({'OREO COOKIE SHAKE             '}),0.01764739504444,0.028421594124203368,0.0011002829298962591,0.062348178137651825,2.1936903984058067,0.0005987158305937076,1.0361824967673652
210,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'GARDEN FRESH PANINI           '}),0.028421594124203368,0.01764739504444,0.0011002829298962591,0.038712921065862244,2.1936903984058067,0.0005987158305937076,1.0219138761802347
72,frozenset({'THE FERROR ROCHER SHAKE       '}),frozenset({'B.M.T. PANINI                 '}),0.014703780972250008,0.03722385756337344,0.0012003086507959189,0.08163265306122448,2.1930197030827685,0.0006529772022418439,1.0483562439865488
73,frozenset({'B.M.T. PANINI                 '}),frozenset({'THE FERROR ROCHER SHAKE       '}),0.03722385756337344,0.014703780972250008,0.0012003086507959189,0.03224568138195777,2.193019703082768,0.0006529772022418439,1.0181263984796862
200,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),0.028421594124203368,0.018890571861335772,0.0011717298733960161,0.04122674710910005,2.182398045528774,0.0006348297071790339,1.0232966190706885
201,frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),frozenset({'OREO COOKIE SHAKE             '}),0.018890571861335772,0.028421594124203368,0.0011717298733960161,0.06202723146747353,2.182398045528774,0.0006348297071790339,1.035827945619196
183,frozenset({'COUNTRY LEMONADE              '}),frozenset({'MIAMI MELONS                  '}),0.025849504158212112,0.018033208539338687,0.0010145465976965505,0.0392482034273079,2.1764403900553577,0.000548397098573009,1.022081660386845
182,frozenset({'MIAMI MELONS                  '}),frozenset({'COUNTRY LEMONADE              '}),0.018033208539338687,0.025849504158212112,0.0010145465976965505,0.056259904912836764,2.1764403900553577,0.000548397098573009,1.0322232793890314
364,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.028421594124203368,0.026578262981909635,0.0016289903117944614,0.05731523378582202,2.1564702638706432,0.0008735937087962866,1.0326057786287903
365,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'OREO COOKIE SHAKE             '}),0.026578262981909635,0.028421594124203368,0.0016289903117944614,0.06129032258064516,2.1564702638706432,0.0008735937087962866,1.0350147966374466
322,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC   '}),0.026578262981909635,0.018204681203738103,0.0010431253750964535,0.03924731182795699,2.1558911902229876,0.0005592765705616749,1.0219022344493829
323,frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC   '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.018204681203738103,0.026578262981909635,0.0010431253750964535,0.057299843014128736,2.1558911902229876,0.0005592765705616749,1.0325889200341773
135,frozenset({'ESPRESSO                      '}),frozenset({'CAPPUCCINO                    '}),0.0074019033465748335,0.07813437741133435,0.0012288874281958218,0.16602316602316602,2.1248414785356995,0.000650544318552325,1.105385167826224
134,frozenset({'CAPPUCCINO                    '}),frozenset({'ESPRESSO                      '}),0.07813437741133435,0.0074019033465748335,0.0012288874281958218,0.01572787125091441,2.1248414785356995,0.000650544318552325,1.0084590101265196
51,frozenset({'B.M.T. PANINI                 '}),frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC   '}),0.03722385756337344,0.018204681203738103,0.0014289388699951415,0.03838771593090211,2.108672791425739,0.0007512904098805727,1.0209887446963122
50,frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC   '}),frozenset({'B.M.T. PANINI                 '}),0.018204681203738103,0.03722385756337344,0.0014289388699951415,0.07849293563579278,2.108672791425739,0.0007512904098805727,1.0447843317412795
166,frozenset({'COTTAGE CHEESE PANINI         '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.023034494584321684,0.026578262981909635,0.0012860449829956275,0.05583126550868486,2.100636356359561,0.0006738281282781524,1.0309828121374256
167,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'COTTAGE CHEESE PANINI         '}),0.026578262981909635,0.023034494584321684,0.0012860449829956275,0.04838709677419355,2.100636356359561,0.0006738281282781524,1.0266417175554585
168,frozenset({'COTTAGE CHEESE PANINI         '}),frozenset({'POUTINE WITH FRIES            '}),0.023034494584321684,0.04878397302163413,0.0023577491354919836,0.10235732009925558,2.098175153833071,0.001234034973123457,1.0596822636414138
169,frozenset({'POUTINE WITH FRIES            '}),frozenset({'COTTAGE CHEESE PANINI         '}),0.04878397302163413,0.023034494584321684,0.0023577491354919836,0.048330404217926184,2.0981751538330706,0.001234034973123457,1.0265805587839723
309,frozenset({'PINK LEMONADE                 '}),frozenset({'LEMON ICED TEA                '}),0.020219485010431255,0.031336629418993456,0.0013289131490954818,0.0657243816254417,2.097366016831583,0.0006953026402807045,1.0368068603420002
308,frozenset({'LEMON ICED TEA                '}),frozenset({'PINK LEMONADE                 '}),0.031336629418993456,0.020219485010431255,0.0013289131490954818,0.04240766073871409,2.0973660168315824,0.0006953026402807045,1.0231707949391067
63,frozenset({'B.M.T. PANINI                 '}),frozenset({'POUTINE WITH FRIES            '}),0.03722385756337344,0.04878397302163413,0.0038009773941870767,0.10211132437619962,2.093132601785355,0.001985049731054315,1.0593919411195567
62,frozenset({'POUTINE WITH FRIES            '}),frozenset({'B.M.T. PANINI                 '}),0.04878397302163413,0.03722385756337344,0.0038009773941870767,0.07791446983011131,2.093132601785355,0.001985049731054315,1.0441288914481077
